[2025-07-02 14:03:11] source-chain   | Sent TX 78d66c74... to ZLB Watcher
[2025-07-02 14:03:13] source-chain   | Sent TX 12ce9526... to ZLB Watcher
[2025-07-02 14:03:13] zkcross-chain  | Received Source Block 14
[2025-07-02 14:03:13] source-chain   | --- Created Block 14 with 5 TXs ---
[2025-07-02 14:03:13] dest-chain     | Received Audit for TX f900c86c...
[2025-07-02 14:03:13] dest-chain     |   -> FAILED TO MINT TX f900c86c...
[2025-07-02 14:03:13] zkcross-chain  |   -> Audited TX f900c86c...
[2025-07-02 14:03:13] dest-chain     | Received Audit for TX 7878c097...
[2025-07-02 14:03:13] dest-chain     |   -> Minted TX 7878c097...
[2025-07-02 14:03:13] dest-chain     | Received Audit for TX 2f2e8fd5...
[2025-07-02 14:03:13] zkcross-chain  |   -> Audited TX 7878c097...
[2025-07-02 14:03:13] dest-chain     |   -> Minted TX 2f2e8fd5...
[2025-07-02 14:03:13] zkcross-chain  |   -> Audited TX 2f2e8fd5...
[2025-07-02 14:03:13] zkcross-chain  |   -> OMITTED TX 78d66c74...
[2025-07-02 14:03:13] dest-chain     | Received Audit for TX 12ce9526...
[2025-07-02 14:03:13] zkcross-chain  |   -> Audited TX 12ce9526...
[2025-07-02 14:03:13] dest-chain     |   -> Minted TX 12ce9526...
[2025-07-02 14:03:14] zlb-watcher    | 
[2025-07-02 14:03:14] zlb-watcher    | >>> Proof of Destination Omission generated for TX: d312860e0caf9c79d7299507d6be01eedb4e655d17a72dbe52ef6afffdf4c3f8 (Committer: 0xCommitter) <<<
[2025-07-02 14:03:14] zlb-watcher    | 
[2025-07-02 14:03:14] zlb-watcher    | 
[2025-07-02 14:03:14] zlb-watcher    | >>> Proof of Destination Omission generated for TX: 58b645902ea3f0b7aba90b2bf9680821b791c40cf36ce7b05b9eb5169cd313ed (Committer: 0xCommitter) <<<
[2025-07-02 14:03:14] zlb-watcher    | 
[2025-07-02 14:03:15] source-chain   | Sent TX 20e8128e... to ZLB Watcher
[2025-07-02 14:03:17] source-chain   | Sent TX 652684c1... to ZLB Watcher
[2025-07-02 14:03:19] source-chain   | Sent TX 3f7d63c7... to ZLB Watcher
[2025-07-02 14:03:21] source-chain   | Sent TX 1e310920... to ZLB Watcher
[2025-07-02 14:03:23] source-chain   | Sent TX c3003c76... to ZLB Watcher
[2025-07-02 14:03:23] source-chain   | --- Created Block 15 with 5 TXs ---
[2025-07-02 14:03:23] zkcross-chain  | Received Source Block 15
[2025-07-02 14:03:23] dest-chain     | Received Audit for TX 20e8128e...
[2025-07-02 14:03:23] zkcross-chain  |   -> Audited TX 20e8128e...
[2025-07-02 14:03:23] dest-chain     |   -> Minted TX 20e8128e...
[2025-07-02 14:03:23] dest-chain     | Received Audit for TX 652684c1...
[2025-07-02 14:03:23] dest-chain     |   -> FAILED TO MINT TX 652684c1...
[2025-07-02 14:03:23] zkcross-chain  |   -> Audited TX 652684c1...
[2025-07-02 14:03:23] dest-chain     | Received Audit for TX 3f7d63c7...
[2025-07-02 14:03:23] dest-chain     |   -> FAILED TO MINT TX 3f7d63c7...
[2025-07-02 14:03:23] zkcross-chain  |   -> Audited TX 3f7d63c7...
[2025-07-02 14:03:23] dest-chain     | Received Audit for TX 1e310920...
[2025-07-02 14:03:23] dest-chain     |   -> Minted TX 1e310920...
[2025-07-02 14:03:23] zkcross-chain  |   -> Audited TX 1e310920...
[2025-07-02 14:03:23] dest-chain     | Received Audit for TX c3003c76...
[2025-07-02 14:03:23] zkcross-chain  |   -> Audited TX c3003c76...
[2025-07-02 14:03:23] dest-chain     |   -> Minted TX c3003c76...
[2025-07-02 14:03:24] zlb-watcher    | 
[2025-07-02 14:03:24] zlb-watcher    | >>> Proof of Destination Omission generated for TX: 431da905b45124538312ee658b54635dad4db540b47019264f07a3d048988366 (Committer: 0xCommitter) <<<
[2025-07-02 14:03:24] zlb-watcher    | 
[2025-07-02 14:03:24] zlb-watcher    | 
[2025-07-02 14:03:24] zlb-watcher    | >>> Proof of Destination Omission generated for TX: 1b1c32b42c65db41364a6e9b1f38c3f0de81ddb22226214c110de9bc42307ca6 (Committer: 0xCommitter) <<<
[2025-07-02 14:03:24] zlb-watcher    | 
[2025-07-02 14:03:24] zlb-watcher    | 
[2025-07-02 14:03:24] zlb-watcher    | >>> Proof of Bridge Omission generated for TX: f8a61b5d038033002533e167d883f022c64af3d4c1d4dff995695841195ced3c <<<
[2025-07-02 14:03:24] zlb-watcher    | 
[2025-07-02 14:03:25] source-chain   | Sent TX 0201e977... to ZLB Watcher
[2025-07-02 14:03:27] source-chain   | Sent TX 32a818af... to ZLB Watcher
[2025-07-02 14:03:29] source-chain   | Sent TX a20ad8c0... to ZLB Watcher
[2025-07-02 14:03:31] source-chain   | Sent TX 02ddce6d... to ZLB Watcher
[2025-07-02 14:03:33] source-chain   | Sent TX b4ce85d9... to ZLB Watcher
[2025-07-02 14:03:33] source-chain   | --- Created Block 16 with 5 TXs ---
[2025-07-02 14:03:33] zkcross-chain  | Received Source Block 16
[2025-07-02 14:03:33] dest-chain     | Received Audit for TX 0201e977...
[2025-07-02 14:03:33] zkcross-chain  |   -> Audited TX 0201e977...
[2025-07-02 14:03:33] dest-chain     |   -> Minted TX 0201e977...
[2025-07-02 14:03:33] dest-chain     | Received Audit for TX 32a818af...
[2025-07-02 14:03:33] zkcross-chain  |   -> Audited TX 32a818af...
[2025-07-02 14:03:33] dest-chain     |   -> Minted TX 32a818af...
[2025-07-02 14:03:33] dest-chain     | Received Audit for TX a20ad8c0...
[2025-07-02 14:03:33] dest-chain     |   -> FAILED TO MINT TX a20ad8c0...
[2025-07-02 14:03:33] zkcross-chain  |   -> Audited TX a20ad8c0...
[2025-07-02 14:03:33] dest-chain     | Received Audit for TX 02ddce6d...
[2025-07-02 14:03:33] dest-chain     |   -> Minted TX 02ddce6d...
[2025-07-02 14:03:33] zkcross-chain  |   -> Audited TX 02ddce6d...
[2025-07-02 14:03:33] dest-chain     | Received Audit for TX b4ce85d9...
[2025-07-02 14:03:33] zkcross-chain  |   -> Audited TX b4ce85d9...
[2025-07-02 14:03:33] dest-chain     |   -> Minted TX b4ce85d9...
[2025-07-02 14:03:34] zlb-watcher    | 
[2025-07-02 14:03:34] zlb-watcher    | >>> Proof of Destination Omission generated for TX: eb54a158de0e576f1b5613d72871263506b063a5d3e8a63d2bc30861502e683e (Committer: 0xCommitter) <<<
[2025-07-02 14:03:34] zlb-watcher    | 
[2025-07-02 14:03:34] zlb-watcher    | 
[2025-07-02 14:03:34] zlb-watcher    | >>> Proof of Bridge Omission generated for TX: 78d66c744c031f5ba969dae4dbbede25bac556882097ca6de5065c7308eabbf7 <<<
[2025-07-02 14:03:34] zlb-watcher    | 
[2025-07-02 14:03:35] source-chain   | Sent TX 437affae... to ZLB Watcher
[2025-07-02 14:03:37] source-chain   | Sent TX 21841668... to ZLB Watcher
[2025-07-02 14:03:39] source-chain   | Sent TX ce436634... to ZLB Watcher
[2025-07-02 14:03:41] source-chain   | Sent TX 0db1060d... to ZLB Watcher
[2025-07-02 14:03:43] source-chain   | Sent TX 04a636d9... to ZLB Watcher
[2025-07-02 14:03:43] source-chain   | --- Created Block 17 with 5 TXs ---
[2025-07-02 14:03:43] zkcross-chain  | Received Source Block 17
[2025-07-02 14:03:43] dest-chain     | Received Audit for TX 437affae...
[2025-07-02 14:03:43] dest-chain     |   -> Minted TX 437affae...
[2025-07-02 14:03:43] zkcross-chain  |   -> Audited TX 437affae...
[2025-07-02 14:03:43] zkcross-chain  |   -> OMITTED TX 21841668...
[2025-07-02 14:03:43] dest-chain     | Received Audit for TX ce436634...
[2025-07-02 14:03:43] zkcross-chain  |   -> Audited TX ce436634...
[2025-07-02 14:03:43] dest-chain     |   -> Minted TX ce436634...
[2025-07-02 14:03:43] dest-chain     | Received Audit for TX 0db1060d...
[2025-07-02 14:03:43] dest-chain     |   -> Minted TX 0db1060d...
[2025-07-02 14:03:43] zkcross-chain  |   -> Audited TX 0db1060d...
[2025-07-02 14:03:43] dest-chain     | Received Audit for TX 04a636d9...
[2025-07-02 14:03:43] zkcross-chain  |   -> Audited TX 04a636d9...
[2025-07-02 14:03:43] dest-chain     |   -> Minted TX 04a636d9...
[2025-07-02 14:03:44] zlb-watcher    | 
[2025-07-02 14:03:44] zlb-watcher    | >>> Proof of Destination Omission generated for TX: f900c86cc128f846947a658aef2bb8fbee2d16b6221fd210c020197923ca9aa6 (Committer: 0xCommitter) <<<
[2025-07-02 14:03:44] zlb-watcher    | 
[2025-07-02 14:03:45] source-chain   | Sent TX d9f79e5a... to ZLB Watcher
[2025-07-02 14:03:47] source-chain   | Sent TX 027d820b... to ZLB Watcher
[2025-07-02 14:03:49] source-chain   | Sent TX 9a4761d2... to ZLB Watcher
[2025-07-02 14:03:51] source-chain   | Sent TX dec3eb1b... to ZLB Watcher
[2025-07-02 14:03:53] source-chain   | Sent TX 7e8ad19f... to ZLB Watcher
[2025-07-02 14:03:53] zkcross-chain  | Received Source Block 18
[2025-07-02 14:03:53] source-chain   | --- Created Block 18 with 5 TXs ---
[2025-07-02 14:03:53] dest-chain     | Received Audit for TX d9f79e5a...
[2025-07-02 14:03:53] dest-chain     |   -> FAILED TO MINT TX d9f79e5a...
[2025-07-02 14:03:53] zkcross-chain  |   -> Audited TX d9f79e5a...
[2025-07-02 14:03:53] zkcross-chain  |   -> Audited TX 027d820b...
[2025-07-02 14:03:53] dest-chain     | Received Audit for TX 027d820b...
[2025-07-02 14:03:53] dest-chain     |   -> FAILED TO MINT TX 027d820b...
[2025-07-02 14:03:53] zkcross-chain  |   -> Audited TX 9a4761d2...
[2025-07-02 14:03:53] dest-chain     | Received Audit for TX 9a4761d2...
[2025-07-02 14:03:53] dest-chain     |   -> Minted TX 9a4761d2...
[2025-07-02 14:03:53] dest-chain     | Received Audit for TX dec3eb1b...
[2025-07-02 14:03:53] zkcross-chain  |   -> Audited TX dec3eb1b...
[2025-07-02 14:03:53] dest-chain     |   -> Minted TX dec3eb1b...
[2025-07-02 14:03:53] dest-chain     | Received Audit for TX 7e8ad19f...
[2025-07-02 14:03:53] zkcross-chain  |   -> Audited TX 7e8ad19f...
[2025-07-02 14:03:53] dest-chain     |   -> Minted TX 7e8ad19f...
[2025-07-02 14:03:54] zlb-watcher    | 
[2025-07-02 14:03:54] zlb-watcher    | >>> Proof of Destination Omission generated for TX: 652684c128049f33218113c80e3c7a99910005e9cb4493bee4b7f2440bb311e3 (Committer: 0xCommitter) <<<
[2025-07-02 14:03:54] zlb-watcher    | 
[2025-07-02 14:03:54] zlb-watcher    | 
[2025-07-02 14:03:54] zlb-watcher    | >>> Proof of Destination Omission generated for TX: 3f7d63c7b12f8dfb192ec918e74aa8e423fc6eaed4792123d9ba82d02f5dd30c (Committer: 0xCommitter) <<<
[2025-07-02 14:03:54] zlb-watcher    | 
[2025-07-02 14:03:55] source-chain   | Sent TX d00d2566... to ZLB Watcher
[2025-07-02 14:03:57] source-chain   | Sent TX 225d563c... to ZLB Watcher
[2025-07-02 14:03:59] source-chain   | Sent TX e697e399... to ZLB Watcher
[2025-07-02 14:04:01] source-chain   | Sent TX b9242276... to ZLB Watcher
[2025-07-02 14:04:03] source-chain   | Sent TX 8aea91a1... to ZLB Watcher
[2025-07-02 14:04:03] source-chain   | --- Created Block 19 with 5 TXs ---
[2025-07-02 14:04:03] zkcross-chain  | Received Source Block 19
[2025-07-02 14:04:03] zkcross-chain  |   -> Audited TX d00d2566...
[2025-07-02 14:04:03] dest-chain     | Received Audit for TX d00d2566...
[2025-07-02 14:04:03] dest-chain     |   -> FAILED TO MINT TX d00d2566...
[2025-07-02 14:04:03] dest-chain     | Received Audit for TX 225d563c...
[2025-07-02 14:04:03] dest-chain     |   -> FAILED TO MINT TX 225d563c...
[2025-07-02 14:04:03] zkcross-chain  |   -> Audited TX 225d563c...
[2025-07-02 14:04:03] dest-chain     | Received Audit for TX e697e399...
[2025-07-02 14:04:03] zkcross-chain  |   -> Audited TX e697e399...
[2025-07-02 14:04:03] dest-chain     |   -> Minted TX e697e399...
[2025-07-02 14:04:03] dest-chain     | Received Audit for TX b9242276...
[2025-07-02 14:04:03] dest-chain     |   -> Minted TX b9242276...
[2025-07-02 14:04:03] zkcross-chain  |   -> Audited TX b9242276...
[2025-07-02 14:04:03] dest-chain     | Received Audit for TX 8aea91a1...
[2025-07-02 14:04:03] zkcross-chain  |   -> Audited TX 8aea91a1...
[2025-07-02 14:04:03] dest-chain     |   -> Minted TX 8aea91a1...
[2025-07-02 14:04:04] zlb-watcher    | 
[2025-07-02 14:04:04] zlb-watcher    | >>> Proof of Bridge Omission generated for TX: 21841668a835e6e95c291736cc7c7d9dcc8ab75c8f47f6ded323b8a9894fa6ef <<<
[2025-07-02 14:04:04] zlb-watcher    | 
[2025-07-02 14:04:04] zlb-watcher    | 
[2025-07-02 14:04:04] zlb-watcher    | >>> Proof of Destination Omission generated for TX: a20ad8c03acc9db8e0abf2b6a989eb9506e85b666c716f7e91f07b8f12fd8482 (Committer: 0xCommitter) <<<
[2025-07-02 14:04:04] zlb-watcher    | 
[2025-07-02 14:04:05] source-chain   | Sent TX b6435eb7... to ZLB Watcher
[2025-07-02 14:04:07] source-chain   | Sent TX 52734440... to ZLB Watcher
[2025-07-02 14:04:09] source-chain   | Sent TX 8e5cf1f2... to ZLB Watcher
[2025-07-02 14:04:11] source-chain   | Sent TX d79435a5... to ZLB Watcher
[2025-07-02 14:04:13] source-chain   | Sent TX eac88138... to ZLB Watcher
[2025-07-02 14:04:13] zkcross-chain  | Received Source Block 20
[2025-07-02 14:04:13] source-chain   | --- Created Block 20 with 5 TXs ---
[2025-07-02 14:04:13] dest-chain     | Received Audit for TX b6435eb7...
[2025-07-02 14:04:13] dest-chain     |   -> Minted TX b6435eb7...
[2025-07-02 14:04:13] zkcross-chain  |   -> Audited TX b6435eb7...
[2025-07-02 14:04:13] zkcross-chain  |   -> Audited TX 52734440...
[2025-07-02 14:04:13] dest-chain     | Received Audit for TX 52734440...
[2025-07-02 14:04:13] dest-chain     |   -> Minted TX 52734440...
[2025-07-02 14:04:13] dest-chain     | Received Audit for TX 8e5cf1f2...
[2025-07-02 14:04:13] dest-chain     |   -> FAILED TO MINT TX 8e5cf1f2...
[2025-07-02 14:04:13] zkcross-chain  |   -> Audited TX 8e5cf1f2...
[2025-07-02 14:04:13] zkcross-chain  |   -> OMITTED TX d79435a5...
[2025-07-02 14:04:13] zkcross-chain  |   -> Audited TX eac88138...
[2025-07-02 14:04:13] dest-chain     | Received Audit for TX eac88138...
[2025-07-02 14:04:13] dest-chain     |   -> Minted TX eac88138...
[2025-07-02 14:04:15] source-chain   | Sent TX 6cb311d3... to ZLB Watcher
[2025-07-02 14:04:17] source-chain   | Sent TX e1eae75c... to ZLB Watcher
[2025-07-02 14:04:19] source-chain   | Sent TX 4f716ae7... to ZLB Watcher
[2025-07-02 14:04:21] source-chain   | Sent TX a775c767... to ZLB Watcher
[2025-07-02 14:04:23] source-chain   | Sent TX 87598d59... to ZLB Watcher
[2025-07-02 14:04:23] zkcross-chain  | Received Source Block 21
[2025-07-02 14:04:23] source-chain   | --- Created Block 21 with 5 TXs ---
[2025-07-02 14:04:23] dest-chain     | Received Audit for TX 6cb311d3...
[2025-07-02 14:04:23] zkcross-chain  |   -> Audited TX 6cb311d3...
[2025-07-02 14:04:23] zkcross-chain  |   -> Audited TX e1eae75c...
[2025-07-02 14:04:23] dest-chain     |   -> Minted TX 6cb311d3...
[2025-07-02 14:04:23] dest-chain     | Received Audit for TX e1eae75c...
[2025-07-02 14:04:23] dest-chain     |   -> Minted TX e1eae75c...
[2025-07-02 14:04:23] dest-chain     | Received Audit for TX 4f716ae7...
[2025-07-02 14:04:23] dest-chain     |   -> Minted TX 4f716ae7...
[2025-07-02 14:04:23] zkcross-chain  |   -> Audited TX 4f716ae7...
[2025-07-02 14:04:23] dest-chain     | Received Audit for TX a775c767...
[2025-07-02 14:04:23] dest-chain     |   -> FAILED TO MINT TX a775c767...
[2025-07-02 14:04:23] zkcross-chain  |   -> Audited TX a775c767...
[2025-07-02 14:04:23] dest-chain     | Received Audit for TX 87598d59...
[2025-07-02 14:04:23] zkcross-chain  |   -> Audited TX 87598d59...
[2025-07-02 14:04:23] dest-chain     |   -> Minted TX 87598d59...
[2025-07-02 14:04:24] zlb-watcher    | 
[2025-07-02 14:04:24] zlb-watcher    | >>> Proof of Destination Omission generated for TX: 027d820ba05eaef219c297c3fb134e17198cd610caaf1f86f0d916667855f2cd (Committer: 0xCommitter) <<<
[2025-07-02 14:04:24] zlb-watcher    | 
[2025-07-02 14:04:24] zlb-watcher    | 
[2025-07-02 14:04:24] zlb-watcher    | >>> Proof of Destination Omission generated for TX: d9f79e5a86ee72fabe4a6efae1d5c1bda1944b75ca2f479f55088aa3135d2316 (Committer: 0xCommitter) <<<
[2025-07-02 14:04:24] zlb-watcher    | 
[2025-07-02 14:04:25] source-chain   | Sent TX f7eedaa3... to ZLB Watcher
[2025-07-02 14:04:27] source-chain   | Sent TX 7d9603cc... to ZLB Watcher
[2025-07-02 14:04:29] source-chain   | Sent TX 6c999f2e... to ZLB Watcher
[2025-07-02 14:04:31] source-chain   | Sent TX a09901e1... to ZLB Watcher
[2025-07-02 14:04:33] source-chain   | Sent TX 551dd65e... to ZLB Watcher
[2025-07-02 14:04:33] source-chain   | --- Created Block 22 with 5 TXs ---
[2025-07-02 14:04:33] zkcross-chain  | Received Source Block 22
[2025-07-02 14:04:33] dest-chain     | Received Audit for TX f7eedaa3...
[2025-07-02 14:04:33] zkcross-chain  |   -> Audited TX f7eedaa3...
[2025-07-02 14:04:33] dest-chain     |   -> Minted TX f7eedaa3...
[2025-07-02 14:04:33] dest-chain     | Received Audit for TX 7d9603cc...
[2025-07-02 14:04:33] dest-chain     |   -> Minted TX 7d9603cc...
[2025-07-02 14:04:33] zkcross-chain  |   -> Audited TX 7d9603cc...
[2025-07-02 14:04:33] dest-chain     | Received Audit for TX 6c999f2e...
[2025-07-02 14:04:33] dest-chain     |   -> Minted TX 6c999f2e...
[2025-07-02 14:04:33] zkcross-chain  |   -> Audited TX 6c999f2e...
[2025-07-02 14:04:33] dest-chain     | Received Audit for TX a09901e1...
[2025-07-02 14:04:33] zkcross-chain  |   -> Audited TX a09901e1...
[2025-07-02 14:04:33] dest-chain     |   -> Minted TX a09901e1...
[2025-07-02 14:04:33] dest-chain     | Received Audit for TX 551dd65e...
[2025-07-02 14:04:33] zkcross-chain  |   -> Audited TX 551dd65e...
[2025-07-02 14:04:33] dest-chain     |   -> Minted TX 551dd65e...
[2025-07-02 14:04:34] zlb-watcher    | 
[2025-07-02 14:04:34] zlb-watcher    | >>> Proof of Destination Omission generated for TX: 225d563cfdaeb923e60d7cae7cbde4accfce6bce45d36d513a2129c7d266d7f8 (Committer: 0xCommitter) <<<
[2025-07-02 14:04:34] zlb-watcher    | 
[2025-07-02 14:04:34] zlb-watcher    | 
[2025-07-02 14:04:34] zlb-watcher    | >>> Proof of Bridge Omission generated for TX: d79435a5bb7c2b9efd4b50149de536d6dbc0a0260802337faf4edb7315567fdf <<<
[2025-07-02 14:04:34] zlb-watcher    | 
[2025-07-02 14:04:34] zlb-watcher    | 
[2025-07-02 14:04:34] zlb-watcher    | >>> Proof of Destination Omission generated for TX: d00d25664e735da1006b60b5d04e4cfcfe5a38ad00c3b5f99059647d8fad25fe (Committer: 0xCommitter) <<<
[2025-07-02 14:04:34] zlb-watcher    | 
[2025-07-02 14:04:35] source-chain   | Sent TX 6fb9559f... to ZLB Watcher
[2025-07-02 14:04:37] source-chain   | Sent TX abeb1518... to ZLB Watcher
[2025-07-02 14:04:39] source-chain   | Sent TX 90f73d7b... to ZLB Watcher
[2025-07-02 14:04:41] source-chain   | Sent TX 41afff04... to ZLB Watcher
[2025-07-02 14:04:43] source-chain   | Sent TX fcc0d670... to ZLB Watcher
[2025-07-02 14:04:43] zkcross-chain  | Received Source Block 23
[2025-07-02 14:04:43] source-chain   | --- Created Block 23 with 5 TXs ---
[2025-07-02 14:04:43] zkcross-chain  |   -> Audited TX 6fb9559f...
[2025-07-02 14:04:43] dest-chain     | Received Audit for TX 6fb9559f...
[2025-07-02 14:04:43] dest-chain     |   -> Minted TX 6fb9559f...
[2025-07-02 14:04:43] dest-chain     | Received Audit for TX abeb1518...
[2025-07-02 14:04:43] zkcross-chain  |   -> Audited TX abeb1518...
[2025-07-02 14:04:43] dest-chain     |   -> Minted TX abeb1518...
[2025-07-02 14:04:43] dest-chain     | Received Audit for TX 90f73d7b...
[2025-07-02 14:04:43] dest-chain     |   -> Minted TX 90f73d7b...
[2025-07-02 14:04:43] zkcross-chain  |   -> Audited TX 90f73d7b...
[2025-07-02 14:04:43] dest-chain     | Received Audit for TX 41afff04...
[2025-07-02 14:04:43] dest-chain     |   -> Minted TX 41afff04...
[2025-07-02 14:04:43] zkcross-chain  |   -> Audited TX 41afff04...
[2025-07-02 14:04:43] dest-chain     | Received Audit for TX fcc0d670...
[2025-07-02 14:04:43] zkcross-chain  |   -> Audited TX fcc0d670...
[2025-07-02 14:04:43] dest-chain     |   -> Minted TX fcc0d670...
[2025-07-02 14:04:44] zlb-watcher    | 
[2025-07-02 14:04:44] zlb-watcher    | >>> Proof of Destination Omission generated for TX: 8e5cf1f29f6f3e72cf6b419af3e2f40f33e2c6f7c99199df8e1ed400a6f95548 (Committer: 0xCommitter) <<<
[2025-07-02 14:04:44] zlb-watcher    | 
[2025-07-02 14:04:45] source-chain   | Sent TX 052444a7... to ZLB Watcher
[2025-07-02 14:04:47] source-chain   | Sent TX 6123ba2f... to ZLB Watcher
[2025-07-02 14:04:49] source-chain   | Sent TX 211be959... to ZLB Watcher
[2025-07-02 14:04:51] source-chain   | Sent TX 2b965d23... to ZLB Watcher
[2025-07-02 14:04:53] source-chain   | Sent TX 1ddd3f74... to ZLB Watcher
[2025-07-02 14:04:53] zkcross-chain  | Received Source Block 24
[2025-07-02 14:04:53] dest-chain     | Received Audit for TX 052444a7...
[2025-07-02 14:04:53] source-chain   | --- Created Block 24 with 5 TXs ---
[2025-07-02 14:04:53] zkcross-chain  |   -> Audited TX 052444a7...
[2025-07-02 14:04:53] dest-chain     |   -> Minted TX 052444a7...
[2025-07-02 14:04:53] dest-chain     | Received Audit for TX 6123ba2f...
[2025-07-02 14:04:53] zkcross-chain  |   -> Audited TX 6123ba2f...
[2025-07-02 14:04:53] dest-chain     |   -> Minted TX 6123ba2f...
[2025-07-02 14:04:53] zkcross-chain  |   -> Audited TX 211be959...
[2025-07-02 14:04:53] dest-chain     | Received Audit for TX 211be959...
[2025-07-02 14:04:53] dest-chain     |   -> Minted TX 211be959...
[2025-07-02 14:04:53] dest-chain     | Received Audit for TX 2b965d23...
[2025-07-02 14:04:53] zkcross-chain  |   -> Audited TX 2b965d23...
[2025-07-02 14:04:53] dest-chain     |   -> Minted TX 2b965d23...
[2025-07-02 14:04:53] dest-chain     | Received Audit for TX 1ddd3f74...
[2025-07-02 14:04:53] zkcross-chain  |   -> Audited TX 1ddd3f74...
[2025-07-02 14:04:53] dest-chain     |   -> Minted TX 1ddd3f74...
[2025-07-02 14:04:54] zlb-watcher    | 
[2025-07-02 14:04:54] zlb-watcher    | >>> Proof of Destination Omission generated for TX: a775c767bf25876bd50da023a1e559dc3c9595f4c3ebaa4fcf36f46c40ca322d (Committer: 0xCommitter) <<<
[2025-07-02 14:04:54] zlb-watcher    | 
[2025-07-02 14:04:55] source-chain   | Sent TX 46d526e5... to ZLB Watcher
[2025-07-02 14:04:57] source-chain   | Sent TX 29ffe459... to ZLB Watcher
[2025-07-02 14:04:59] source-chain   | Sent TX 3f2cba4f... to ZLB Watcher
[2025-07-02 14:05:01] source-chain   | Sent TX ef6ecaf3... to ZLB Watcher
[2025-07-02 14:05:03] source-chain   | Sent TX 6175f6c3... to ZLB Watcher
[2025-07-02 14:05:03] zkcross-chain  | Received Source Block 25
[2025-07-02 14:05:03] source-chain   | --- Created Block 25 with 5 TXs ---
[2025-07-02 14:05:03] dest-chain     | Received Audit for TX 46d526e5...
[2025-07-02 14:05:03] dest-chain     |   -> Minted TX 46d526e5...
[2025-07-02 14:05:03] zkcross-chain  |   -> Audited TX 46d526e5...
[2025-07-02 14:05:03] dest-chain     | Received Audit for TX 29ffe459...
[2025-07-02 14:05:03] dest-chain     |   -> Minted TX 29ffe459...
[2025-07-02 14:05:03] zkcross-chain  |   -> Audited TX 29ffe459...
[2025-07-02 14:05:03] dest-chain     | Received Audit for TX 3f2cba4f...
[2025-07-02 14:05:03] zkcross-chain  |   -> Audited TX 3f2cba4f...
[2025-07-02 14:05:03] zkcross-chain  |   -> Audited TX ef6ecaf3...
[2025-07-02 14:05:03] dest-chain     |   -> Minted TX 3f2cba4f...
[2025-07-02 14:05:03] dest-chain     | Received Audit for TX ef6ecaf3...
[2025-07-02 14:05:03] dest-chain     |   -> Minted TX ef6ecaf3...
[2025-07-02 14:05:03] dest-chain     | Received Audit for TX 6175f6c3...
[2025-07-02 14:05:03] zkcross-chain  |   -> Audited TX 6175f6c3...
[2025-07-02 14:05:03] dest-chain     |   -> Minted TX 6175f6c3...
[2025-07-02 14:05:05] source-chain   | Sent TX 0d1006d5... to ZLB Watcher
[2025-07-02 14:05:07] source-chain   | Sent TX 0109faa5... to ZLB Watcher
[2025-07-02 14:05:09] source-chain   | Sent TX d116d79c... to ZLB Watcher
[2025-07-02 14:05:11] source-chain   | Sent TX bf5048bf... to ZLB Watcher
[2025-07-02 14:05:13] source-chain   | Sent TX daebd753... to ZLB Watcher
[2025-07-02 14:05:13] zkcross-chain  | Received Source Block 26
[2025-07-02 14:05:13] source-chain   | --- Created Block 26 with 5 TXs ---
[2025-07-02 14:05:13] dest-chain     | Received Audit for TX 0d1006d5...
[2025-07-02 14:05:13] zkcross-chain  |   -> Audited TX 0d1006d5...
[2025-07-02 14:05:13] dest-chain     |   -> Minted TX 0d1006d5...
[2025-07-02 14:05:13] dest-chain     | Received Audit for TX 0109faa5...
[2025-07-02 14:05:13] zkcross-chain  |   -> Audited TX 0109faa5...
[2025-07-02 14:05:13] dest-chain     |   -> Minted TX 0109faa5...
[2025-07-02 14:05:13] dest-chain     | Received Audit for TX d116d79c...
[2025-07-02 14:05:13] dest-chain     |   -> Minted TX d116d79c...
[2025-07-02 14:05:13] zkcross-chain  |   -> Audited TX d116d79c...
[2025-07-02 14:05:13] dest-chain     | Received Audit for TX bf5048bf...
[2025-07-02 14:05:13] dest-chain     |   -> Minted TX bf5048bf...
[2025-07-02 14:05:13] zkcross-chain  |   -> Audited TX bf5048bf...
[2025-07-02 14:05:13] zkcross-chain  |   -> Audited TX daebd753...
[2025-07-02 14:05:13] dest-chain     | Received Audit for TX daebd753...
[2025-07-02 14:05:13] dest-chain     |   -> FAILED TO MINT TX daebd753...
[2025-07-02 14:05:15] source-chain   | Sent TX 978305f1... to ZLB Watcher
[2025-07-02 14:05:17] source-chain   | Sent TX 555ae526... to ZLB Watcher
[2025-07-02 14:05:19] source-chain   | Sent TX b2273e19... to ZLB Watcher
[2025-07-02 14:05:21] source-chain   | Sent TX b772430d... to ZLB Watcher
[2025-07-02 14:05:23] source-chain   | Sent TX 3a7ad148... to ZLB Watcher
[2025-07-02 14:05:23] zkcross-chain  | Received Source Block 27
[2025-07-02 14:05:23] source-chain   | --- Created Block 27 with 5 TXs ---
[2025-07-02 14:05:23] dest-chain     | Received Audit for TX 978305f1...
[2025-07-02 14:05:23] zkcross-chain  |   -> Audited TX 978305f1...
[2025-07-02 14:05:23] dest-chain     |   -> Minted TX 978305f1...
[2025-07-02 14:05:23] dest-chain     | Received Audit for TX 555ae526...
